,g1,g2
21340,AKT1,PPP1R11
21341,AKT1,PPP2CA
21342,AKT1,PPP2R1A
21343,AKT1,PPP2R4
21344,AKT1,PPP3CA
21345,AKT1,PREX1
21346,AKT1,PRKAR1A
21347,AKT1,PRKCB
21348,AKT1,PRKCQ
21349,AKT1,PRKCZ
21350,AKT1,PRKDC
21351,AKT1,PRL-1
21352,AKT1,PSMB4
21353,AKT1,PSMC5
21354,AKT1,PSRC1
21355,AKT1,PTEN
21356,AKT1,PTGDS
21357,AKT1,PTK2
21358,AKT1,PTPN11
21359,AKT1,PTPN3
21360,AKT1,PYCRL
21361,AKT1,PYGO2
21362,AKT1,PARVB
21363,AKT1,PDK1
21364,AKT1,PDK2
21365,AKT1,PGAM5
21366,AKT1,PHLPP1
21367,AKT1,PI3K92E
21368,AKT1,PIK3R1
21369,AKT1,PP2A-29B
21370,AKT1,PPARGC1A
21371,AKT1,PPL
21372,AKT1,PPP2CA
21373,AKT1,PPP2R2B
21374,AKT1,PSA
21375,AKT1,PTEN
21376,AKT1,PTP61F
21377,AKT1,PYK
21378,AKT1,RAC1
21379,AKT1,RAF1
21380,AKT1,RAP1GDS1
21381,AKT1,RARA
21382,AKT1,RASD2
21383,AKT1,RASL10B
21384,AKT1,RASSF1
21385,AKT1,RCN2
21386,AKT1,REPS1
21387,AKT1,RGCC
21388,AKT1,RICTOR
21389,AKT1,RLIM
21390,AKT1,RNF11
21391,AKT1,RNF115
21392,AKT1,RNF14
21393,AKT1,RNF20
21394,AKT1,RNF40
21395,AKT1,RNF8
21396,AKT1,RPE
21397,AKT1,RPS27A
21398,AKT1,RPS6KA1
21399,AKT1,RPS6KB1
21400,AKT1,RPS6KB2
21401,AKT1,RPTOR
21402,AKT1,RQCD1
21403,AKT1,RSL1D1
21404,AKT1,RUVBL2
21405,AKT1,RACK1
21406,AKT1,RANBP9
21407,AKT1,RBP6
21408,AKT1,ROP
21409,AKT1,RPL17
21410,AKT1,RPL23
21411,AKT1,RPL31
21412,AKT1,RPL9
21413,AKT1,RPLP1
21414,AKT1,RPS14A
21415,AKT1,RPS15AA
21416,AKT1,RPS16
21417,AKT1,RPS17
21418,AKT1,RPS7
21419,AKT1,RPS9
21420,AKT1,RPL23
21421,AKT1,RPN1
21422,AKT1,RPN10
21423,AKT1,RPN13
21424,AKT1,RPN5
21425,AKT1,RPN9
21426,AKT1,RPT1
21427,AKT1,RPT2
21428,AKT1,RPT4
21429,AKT1,RPT5
21430,AKT1,RPT6
21431,AKT1,S100A14
21432,AKT1,S6K
21433,AKT1,SERPINB5
21434,AKT1,SERTAD4
21435,AKT1,SETDB1
21436,AKT1,SFMBT2
21437,AKT1,SFN
21438,AKT1,SH3RF1
21439,AKT1,SHANK2
21440,AKT1,SHQ1
21441,AKT1,SIRPA
21442,AKT1,SIRT1
21443,AKT1,SIRT2
21444,AKT1,SIRT6
21445,AKT1,SKI
21446,AKT1,SKP2
21447,AKT1,SLC25A3
21448,AKT1,SLC9A1
21449,AKT1,SLC9A3R1
21450,AKT1,SLFN5
21451,AKT1,SMAD2
21452,AKT1,SMAD3
21453,AKT1,SMAD4
21454,AKT1,SMAD7
21455,AKT1,SMARCB1
21456,AKT1,SMARCC1
21457,AKT1,SMARCC2
21458,AKT1,SNAI1
21459,AKT1,SNCA
21460,AKT1,SNCB
21461,AKT1,SORBS1
21462,AKT1,SOSTDC1
21463,AKT1,SOX2
21464,AKT1,SOX4
21465,AKT1,SP1
21466,AKT1,SP2637
21467,AKT1,SP3
21468,AKT1,SPACA6P
21469,AKT1,SPATA33
21470,AKT1,SRC
21471,AKT1,SRPK2
21472,AKT1,SRR
21473,AKT1,SSB
21474,AKT1,SSC4D
21475,AKT1,SSH1
21476,AKT1,ST14
21477,AKT1,STK11
21478,AKT1,STK3
21479,AKT1,STK4
21480,AKT1,STOX1
21481,AKT1,STUB1
21482,AKT1,SULT4A1
21483,AKT1,SUPT6H
21484,AKT1,SYTL1
21485,AKT1,SAM-S
21486,AKT1,SCOX
21487,AKT1,SERTAD4
21488,AKT1,SESN
21489,AKT1,SH2B2
21490,AKT1,SMAD3
21491,AKT1,SNCB
21492,AKT1,SOX2
21493,AKT1,SOX21B
21494,AKT1,SPLY
21495,AKT1,SRC
21496,AKT1,SRR
21497,AKT1,SSRBETA
21498,AKT1,STUB1
21499,AKT1,SUCB
21500,AKT1,SULT4A1
21501,AKT1,T-CP1
21502,AKT1,TBC1D4
21503,AKT1,TBC1D7
21504,AKT1,TBCE
21505,AKT1,TBK1
21506,AKT1,TCL1A
21507,AKT1,TCL1B
21508,AKT1,TCOF1
21509,AKT1,TCP1
21510,AKT1,TEAD2
21511,AKT1,TEK
21512,AKT1,TER94
21513,AKT1,TERF2IP
21514,AKT1,TERT
21515,AKT1,TFF1
21516,AKT1,THEM4
21517,AKT1,THRSP
21518,AKT1,TLR2
21519,AKT1,TMCC2
21520,AKT1,TMEM126B
21521,AKT1,TNFRSF1A
21522,AKT1,TNK2
21523,AKT1,TOPBP1
21524,AKT1,TP53
21525,AKT1,TPM2
21526,AKT1,TPM4
21527,AKT1,TRAF4
21528,AKT1,TRAF6
21529,AKT1,TRHDE
21530,AKT1,TRIB3
21531,AKT1,TRIM13
21532,AKT1,TRIM15
21533,AKT1,TRIT1
21534,AKT1,TRMT2B
21535,AKT1,TRMT61A
21536,AKT1,TSC1
21537,AKT1,TSC2
21538,AKT1,TTC3
21539,AKT1,TUBA1A
21540,AKT1,TUBB
21541,AKT1,TCP-1ETA
21542,AKT1,TCP-1ZETA
21543,AKT1,TCTP
21544,AKT1,TENGL3
21545,AKT1,THEM4
21546,AKT1,THOR
21547,AKT1,TL
21548,AKT1,TRAF6
21549,AKT1,TSC1
21550,AKT1,TTC3
21551,AKT1,UBA52
21552,AKT1,UBB
21553,AKT1,UBC
21554,AKT1,UBE2S
21555,AKT1,UBR5
21556,AKT1,UCHL1
21557,AKT1,UCK2
21558,AKT1,UMPS
21559,AKT1,URI1
21560,AKT1,USP1
21561,AKT1,USP10
21562,AKT1,USP11
21563,AKT1,USP4
21564,AKT1,USP50
21565,AKT1,USP8
21566,AKT1,UXS1
21567,AKT1,VASP
21568,AKT1,VCP
21569,AKT1,VHL
21570,AKT1,VIM
21571,AKT1,VHA68-2
21572,AKT1,VHL
21573,AKT1,VM26AB
21574,AKT1,WDR48
21575,AKT1,WDR53
21576,AKT1,WEE1
21577,AKT1,WFS1
21578,AKT1,WHSC1L1
21579,AKT1,WNK4
21580,AKT1,XAF1
21581,AKT1,XIAP
21582,AKT1,YBX1
21583,AKT1,YIF1B
21584,AKT1,YWHAE
21585,AKT1,YWHAG
21586,AKT1,YWHAZ
21587,AKT1,ZC3HAV1
21588,AKT1,ZDHHC18
21589,AKT1,ZDHHC23
21590,AKT1,ZFP36L1
21591,AKT1,ZHX1
21592,AKT1,ZNF691
21593,AKT1,ZRANB1
21594,AKT1,AKT1
21595,AKT1,ALPHACOP
21596,AKT1,BEN
21597,AKT1,BETATUB60D
21598,AKT1,BETATUB97EF
21599,AKT1,BLW
21600,AKT1,CATHD
21601,AKT1,CDH11
21602,AKT1,CLU
21603,AKT1,CPA
21604,AKT1,CPB
21605,AKT1,DELTACOP
21606,AKT1,EIF-2ALPHA
21607,AKT1,EIF-2GAMMA
21608,AKT1,EIF-4A
21609,AKT1,EIF4G
21610,AKT1,EGH
21611,AKT1,EGR
21612,AKT1,ENA
21613,AKT1,FAX
21614,AKT1,FKH
21615,AKT1,FOXO
21616,AKT1,FRY
21617,AKT1,GIG
21618,AKT1,GRIM
21619,AKT1,GSB
21620,AKT1,GUS
21621,AKT1,HEPH
21622,AKT1,HPPY
21623,AKT1,HTS
21624,AKT1,L(1)G0320
21625,AKT1,L(1)G0334
21626,AKT1,L(2)09851
21627,AKT1,L(2)TID
21628,AKT1,LIC
21629,AKT1,MRPL12
21630,AKT1,MTS
21631,AKT1,NSP2
21632,AKT1,NST
21633,AKT1,PCH2
21634,AKT1,PIC
21635,AKT1,POLY
21636,AKT1,R-L
21637,AKT1,RICTOR
21638,AKT1,SKAP
21639,AKT1,SL
21640,AKT1,SLMB
21641,AKT1,SMID
21642,AKT1,SPEN
21643,AKT1,SPN-A
21644,AKT1,SQD
21645,AKT1,TOY
21646,AKT1,TRBL
21647,AKT1,TRH
21648,AKT1,TUD
21649,AKT1,WAL
21650,AKT1,WDB
21651,AKT1,YPS
25712,ALX3,ALX3
25713,ALX3,C18ORF25
25714,ALX3,CRTAP
25715,ALX3,ENO2
25716,ALX3,FTO
25717,ALX3,IKBIP
25718,ALX3,JDP2
25719,ALX3,KBTBD6
25720,ALX3,KBTBD7
25721,ALX3,LMNA
25722,ALX3,MACF1
25723,ALX3,MOCS3
25724,ALX3,NDUFAF7
25725,ALX3,P3H1
25726,ALX3,P3H2
25727,ALX3,P3H4
25728,ALX3,PRKAR2B
25729,ALX3,PRRX1
25730,ALX3,SUPT16H
25731,ALX3,TP53BP1
25732,ALX3,UBN2
25733,ALX3,XPC
26265,APC,ACADVL
26266,APC,ACTN1
26267,APC,ACTR3
26268,APC,AGFG1
26269,APC,AGR3
26270,APC,AKAP13
26271,APC,ALDH2
26272,APC,AMER1
26273,APC,AMOT
26274,APC,ANAPC2
26275,APC,ANKRD17
26276,APC,ANKRD28
26277,APC,ANP32B
26278,APC,ANXA7
26279,APC,AP2B1
26280,APC,AP2M1
26281,APC,ARHGAP21
26282,APC,ARHGEF4
26283,APC,ARL13B
26284,APC,ASAP1
26285,APC,ASAP2
26286,APC,AXIN1
26287,APC,AXIN2
26288,APC,AP2M1
26289,APC,APC
26290,APC,APC2
26291,APC,APOBEC1
26292,APC,ASAP1
26293,APC,ASAP2
26294,APC,ASPH
26295,APC,AXIN1
26296,APC,AXIN2
26297,APC,B3GAT1
26298,APC,BAAT
26299,APC,BBX
26300,APC,BLOC1S6
26301,APC,BTRC
26302,APC,BUB1
26303,APC,BUB1B
26304,APC,BUB3
26305,APC,BTC
26306,APC,BUB1B
26307,APC,C2CD4B
26308,APC,C4A
26309,APC,CASC3
26310,APC,CAV1
26311,APC,CCDC6
26312,APC,CCDC71
26313,APC,CCL5
26314,APC,CDK4
26315,APC,CDK9
26316,APC,CEP128
26317,APC,CEP135
26318,APC,CEP250
26319,APC,CEP85
26320,APC,CFTR
26321,APC,CG13895
26322,APC,CGNL1
26323,APC,COG4
26324,APC,COG5
26325,APC,COPS5
26326,APC,COPZ1
26327,APC,COQ3
26328,APC,CRBN
26329,APC,CREBBP
26330,APC,CSNK1A1
26331,APC,CSNK1D
26332,APC,CSNK1E
26333,APC,CSNK2A1
26334,APC,CSNK2B
26335,APC,CTBP1
26336,APC,CTNNA1
26337,APC,CTNNA3
26338,APC,CTNNB1
26339,APC,CTNNBIP1
26340,APC,CTSV
26341,APC,CYP17A1
26342,APC,CYTH2
26343,APC,CCND1
26344,APC,CKAP5
26345,APC,CLASP2
26346,APC,CLIP1
26347,APC,COPS2
26348,APC,CSNK1D
26349,APC,CSNK1E
26350,APC,CTNNA1
26351,APC,CTNNB1
26352,APC,CTNND2
26353,APC,DCC
26354,APC,DCTN1
26355,APC,DDX21
26356,APC,DDX58
26357,APC,DIRAS3
26358,APC,DKK3
26359,APC,DLG3
26360,APC,DLGAP1
26361,APC,DST
26362,APC,DVL2
26363,APC,DCTN1
26364,APC,DNMT1
26365,APC,DYNC1I1
26366,APC,DYNLT3
26367,APC,EEF1D
26368,APC,EGLN3
26369,APC,EMILIN3
26370,APC,ENTPD1
26371,APC,EPAS1
26372,APC,EPB41L4A
26373,APC,ERBB2IP
26374,APC,ESR1
26375,APC,EXPH5
26376,APC,EZR
26377,APC,EB1
26378,APC,ESR2
26379,APC,FAM120C
26380,APC,FAM214A
26381,APC,FAM83B
26382,APC,FANCC
26383,APC,FBP1
26384,APC,FBXO30
26385,APC,FBXW11
26386,APC,FHL2
26387,APC,FHOD1
26388,APC,FLNA
26389,APC,FLOT1
26390,APC,FTSJ3
26391,APC,FBXW11
26392,APC,FLOT2
26393,APC,FMR1
26394,APC,GIGYF2
26395,APC,GJA1
26396,APC,GOLGA1
26397,APC,GOLGA2
26398,APC,GSK3B
26399,APC,GSK3B
26400,APC,GUCY2C
26401,APC,H19
26402,APC,HECTD1
26403,APC,HEY1
26404,APC,HGS
26405,APC,HMCES
26406,APC,HNRNPM
26407,APC,HOOK3
26408,APC,HOXC6
26409,APC,HSPA5
26410,APC,HTRA2
26411,APC,HDAC4
26412,APC,HRAS
26413,APC,IL22
26414,APC,IL22RA1
26415,APC,IL24
26416,APC,ING5
26417,APC,IL6
26418,APC,JUP
26419,APC,JUN
26420,APC,JUP
26421,APC,KCTD1
26422,APC,KDM1A
26423,APC,KIAA1328
26424,APC,KIAA1429
26425,APC,KIAA1683
26426,APC,KIF14
26427,APC,KIF23
26428,APC,KIF5B
26429,APC,KIF7
26430,APC,KIFAP3
26431,APC,KRT13
26432,APC,KRT14
26433,APC,KRT15
26434,APC,KRT17
26435,APC,KRT18
26436,APC,KRT19
26437,APC,KRT23
26438,APC,KRT37
26439,APC,KRT38
26440,APC,KRT5
26441,APC,KRT8
26442,APC,KAP3
26443,APC,KLF4
26444,APC,LAMA3
26445,APC,LAMA4
26446,APC,LATS1
26447,APC,LATS2
26448,APC,LIN7B
26449,APC,LIN7C
26450,APC,LOC388882
26451,APC,LPHN1
26452,APC,LYN
26453,APC,LZTS2
26454,APC,MACF1
26455,APC,MAD1L1
26456,APC,MAD2L1
26457,APC,MAP10
26458,APC,MAP2K1
26459,APC,MAPRE1
26460,APC,MAPRE2
26461,APC,MAPRE3
26462,APC,MARCH5
26463,APC,MARK2
26464,APC,MBD4
26465,APC,MBD5
26466,APC,MCM3AP
26467,APC,MKRN1
26468,APC,MKRN2
26469,APC,MLLT4
26470,APC,MRPL18
26471,APC,MUC1
26472,APC,MYH10
26473,APC,MYH11
26474,APC,MYO6
26475,APC,MACF1
26476,APC,MAPRE2
26477,APC,MMP7
26478,APC,MUC1
26479,APC,MYC
26480,APC,MYCBP2
26481,APC,MYD88
26482,APC,N
26483,APC,NANS
26484,APC,NAT2
26485,APC,NAV1
26486,APC,NAV2
26487,APC,NAV3
26488,APC,NCKAP5
26489,APC,NCKAP5L
26490,APC,ND4
26491,APC,NEB
26492,APC,NIN
26493,APC,NOLC1
26494,APC,NOSTRIN
26495,APC,NTN5
26496,APC,NUP107
26497,APC,NUP153
26498,APC,NUP214
26499,APC,NUP54
26500,APC,NUP98
26501,APC,NUPL1
26502,APC,NUPL2
26503,APC,NDEL1
26504,APC,NHSL1
26505,APC,NOS2
26506,APC,NR5A2
26507,APC,NUP85
26508,APC,OCLN
26509,APC,OTUD7B
26510,APC,PARD3
26511,APC,PATL1
26512,APC,PCNA
26513,APC,PDLIM2
26514,APC,PFN1
26515,APC,PHLPP1
26516,APC,PIK3CA
26517,APC,PKP2
26518,APC,PLK4
26519,APC,PNISR
26520,APC,POM121
26521,APC,POM121C
26522,APC,PPP1CC
26523,APC,PPP1R13B
26524,APC,PPP2R5A
26525,APC,PPP3R2
26526,APC,PRC1
26527,APC,PSMD1
26528,APC,PTK2
26529,APC,PTPN13
26530,APC,PUF60
26531,APC,PXN
26532,APC,PAFAH1B1
26533,APC,PLA2G2A
26534,APC,PLA2G4A
26535,APC,PLAU
26536,APC,PPARD
26537,APC,PPP1CA
26538,APC,PRKCA
26539,APC,PTGES
26540,APC,PTGS1
26541,APC,PTGS2
26542,APC,RAB35
26543,APC,RANBP2
26544,APC,RANBP9
26545,APC,RASA1
26546,APC,RB1CC1
26547,APC,RBFOX2
26548,APC,RBM4B
26549,APC,RNF114
26550,APC,RNF145
26551,APC,RNF146
26552,APC,RNF31
26553,APC,RNF43
26554,APC,RPA2
26555,APC,RPGRIP1L
26556,APC,RPS27
26557,APC,RQCD1
26558,APC,RUVBL2
26559,APC,RAS85D
26560,APC,RBF
26561,APC,SAMD4B
26562,APC,SASS6
26563,APC,SAV1
26564,APC,SCRIB
26565,APC,SEC31A
26566,APC,SENP1
26567,APC,SEPT10
26568,APC,SETDB1
26569,APC,SFN
26570,APC,SIAH1
26571,APC,SIRT6
26572,APC,SLC35G1
26573,APC,SLFN11
26574,APC,SLU7
26575,APC,SMAD1
26576,APC,SMARCB1
26577,APC,SMC3
26578,APC,SMU1
26579,APC,SNRNP200
26580,APC,SPECC1L
26581,APC,SPTBN1
26582,APC,SPTBN2
26583,APC,ST14
26584,APC,STIL
26585,APC,STRN
26586,APC,STRN3
26587,APC,STRN4
26588,APC,STX4
26589,APC,SULF2
26590,APC,SYNC
26591,APC,SYNE1
26592,APC,SYNE3
26593,APC,SYNPO
26594,APC,SAT1
26595,APC,SCRIB
26596,APC,SLC6A4
26597,APC,SMAD4
26598,APC,SPAG5
26599,APC,SPARC
26600,APC,SRC42A
26601,APC,TAF1
26602,APC,TAX1BP1
26603,APC,TAX1BP3
26604,APC,TELO2
26605,APC,TFAP2A
26606,APC,TFF1
26607,APC,TGFB1
26608,APC,TJP2
26609,APC,TMEFF1
26610,APC,TMOD1
26611,APC,TNKS
26612,APC,TOMM20
26613,APC,TPR
26614,APC,TRAF1
26615,APC,TRAP1
26616,APC,TRIM21
26617,APC,TRIM25
26618,APC,TRIM32
26619,APC,TRIM36
26620,APC,TSTD2
26621,APC,TUBA4A
26622,APC,TUBB4B
26623,APC,TERC
26624,APC,TNIK
26625,APC,TNKS2
26626,APC,TRP53
26627,APC,TSP
26628,APC,UBC
26629,APC,UBR5
26630,APC,USP30
26631,APC,USP7
26632,APC,USP7
26633,APC,VHL
26634,APC,WIZ
26635,APC,XPO1
26636,APC,YWHAB
26637,APC,YWHAE
26638,APC,YWHAQ
26639,APC,YWHAZ
26640,APC,ZBTB44
26641,APC,ZFP91
26642,APC,ZFPL1
26643,APC,ZNF106
26644,APC,ZNF408
26645,APC,ZNF510
26646,APC,ZNF785
26647,APC,ZRANB1
26648,APC,ZYX
26649,APC,ZFP207
26650,APC,ZFP276
26651,APC,ZRANB1
26652,APC,ZW10
26653,APC,ZWILCH
26654,APC,APC
26655,APC,ARM
26656,APC,AXIN1
26657,APC,CDKN1A
26658,APC,DIA
26659,APC,EBD1
26660,APC,EWG
26661,APC,MSTNB
26662,APC,NINAA
26663,APC,NSP14
26664,APC,NSP16
26665,APC,NSP7
26666,APC,PAN
26667,APC,RTI
26668,APC,SGG
26669,APC,TRBD
26670,APC,VPR
26671,APC,XPO1
29075,AHCTF1,ACTC1
29076,AHCTF1,AFG3L2
29077,AHCTF1,AIFM1
29078,AHCTF1,APEX1
29079,AHCTF1,ATG9A
29080,AHCTF1,AHCTF1
29081,AHCTF1,BRD4
29082,AHCTF1,CBX3
29083,AHCTF1,CD70
29084,AHCTF1,CDC34
29085,AHCTF1,CHMP4B
29086,AHCTF1,CHMP4C
29087,AHCTF1,CIT
29088,AHCTF1,CLEC2D
29089,AHCTF1,CUL3
29090,AHCTF1,CTNNB1
29091,AHCTF1,DCPS
29092,AHCTF1,DERL1
29093,AHCTF1,DNAJC1
29094,AHCTF1,DTX2
29095,AHCTF1,EED
29096,AHCTF1,EMD
29097,AHCTF1,ESR1
29098,AHCTF1,ESR2
29099,AHCTF1,EZH2
29100,AHCTF1,EED
29101,AHCTF1,FAF2
29102,AHCTF1,FGFBP1
29103,AHCTF1,FMOD
29104,AHCTF1,FURIN
29105,AHCTF1,FANCD2
29106,AHCTF1,FOXP3
29107,AHCTF1,GPR182
29108,AHCTF1,HIST1H2BG
29109,AHCTF1,HIST1H3A
29110,AHCTF1,HIST1H3C
29111,AHCTF1,HIST1H4A
29112,AHCTF1,HIST1H4F
29113,AHCTF1,HIST2H2AC
29114,AHCTF1,HIST2H2BE
29115,AHCTF1,HLA-B
29116,AHCTF1,HLA-C
29117,AHCTF1,HLA-DQA1
29118,AHCTF1,HLA-DRB1
29119,AHCTF1,HMGA1
29120,AHCTF1,HMGN3
29121,AHCTF1,IFI16
29122,AHCTF1,IL13RA2
29123,AHCTF1,ISLR
29124,AHCTF1,ITGAD
29125,AHCTF1,KIAA1429
29126,AHCTF1,KIF14
29127,AHCTF1,KIF20A
29128,AHCTF1,KIR2DS2
29129,AHCTF1,KLRD1
29130,AHCTF1,KRAS
29131,AHCTF1,KRT18
29132,AHCTF1,KRT8
29133,AHCTF1,LAMP3
29134,AHCTF1,LMBR1L
29135,AHCTF1,LMNA
29136,AHCTF1,LMNB1
29137,AHCTF1,LRRC25
29138,AHCTF1,M
29139,AHCTF1,MAMDC4
29140,AHCTF1,MECOM
29141,AHCTF1,MGARP
29142,AHCTF1,MOV10
29143,AHCTF1,MYC
29144,AHCTF1,NAA40
29145,AHCTF1,NEK4
29146,AHCTF1,NPM1
29147,AHCTF1,NR2C2
29148,AHCTF1,NUMA1
29149,AHCTF1,NUP107
29150,AHCTF1,NUP133
29151,AHCTF1,NUP155
29152,AHCTF1,NUP160
29153,AHCTF1,NUP35
29154,AHCTF1,NUP37
29155,AHCTF1,NUP43
29156,AHCTF1,NUP50
29157,AHCTF1,NXF1
29158,AHCTF1,NANOG
29159,AHCTF1,NUP107
29160,AHCTF1,NUP98
29161,AHCTF1,OPALIN
29162,AHCTF1,ORF14
29163,AHCTF1,ORF7B
29164,AHCTF1,PCDHB3
29165,AHCTF1,PDGFRA
29166,AHCTF1,PLEC
29167,AHCTF1,PMEL
29168,AHCTF1,PPP1CA
29169,AHCTF1,PPP1CC
29170,AHCTF1,PTPN1
29171,AHCTF1,RAMP3
29172,AHCTF1,RHOF
29173,AHCTF1,RIT1
29174,AHCTF1,RNF4
29175,AHCTF1,RNF43
29176,AHCTF1,S100B
29177,AHCTF1,SGCA
29178,AHCTF1,SHMT2
29179,AHCTF1,SIRT7
29180,AHCTF1,SLAMF1
29181,AHCTF1,SLC25A46
29182,AHCTF1,SNIP1
29183,AHCTF1,STK16
29184,AHCTF1,SUZ12
29185,AHCTF1,TACSTD2
29186,AHCTF1,TERF2IP
29187,AHCTF1,TNFSF14
29188,AHCTF1,TNFSF8
29189,AHCTF1,TP53
29190,AHCTF1,TRIM66
29191,AHCTF1,TMEM173
29192,AHCTF1,VAPA
29193,AHCTF1,VAPB
29194,AHCTF1,VIM
29195,AHCTF1,VSIG4
29196,AHCTF1,WDR5
29197,AHCTF1,XRCC6
29198,AHCTF1,AHCTF1
29199,AHCTF1,KPNB1
29200,AHCTF1,LMNA
29201,AHCTF1,NSP4
29202,AHCTF1,NSP6
29203,AHCTF1,NUP107
29204,AHCTF1,TAT
29205,AHCTF1,TNPO1
29206,AHCTF1,XPO1
30267,ATCAY,APP
30268,ATCAY,APP
30269,ATCAY,ATCAY
30270,ATCAY,FATE1
30271,ATCAY,GLS
30272,ATCAY,GLS
30273,ATCAY,KLC1
30274,ATCAY,PIN1
30275,ATCAY,STUB1
30276,ATCAY,STUB1
33243,ABCG5,ABCG8
33244,ABCG5,ABCG5
33245,ABCG5,CEBPA
33246,ABCG5,FLT3
44799,ARAP1,APP
44800,ARAP1,ARIH2
44801,ARAP1,ARPC3
44802,ARAP1,ARAP1
44803,ARAP1,CAPZA1
44804,ARAP1,CAPZA2
44805,ARAP1,CAPZB
44806,ARAP1,CDC42
44807,ARAP1,CRK
44808,ARAP1,CD2AP
44809,ARAP1,DDX58
44810,ARAP1,DNAJB6
44811,ARAP1,FGFR3
44812,ARAP1,FPR2
44813,ARAP1,GRB2
44814,ARAP1,HMGXB4
44815,ARAP1,HNRNPL
44816,ARAP1,INPP5D
44817,ARAP1,KCTD12
44818,ARAP1,METTL21B
44819,ARAP1,NCK1
44820,ARAP1,NCK2
44821,ARAP1,NTRK1
44822,ARAP1,PSD3
44823,ARAP1,RAC1
44824,ARAP1,RPL9
44825,ARAP1,SH3KBP1
44826,ARAP1,SHC1
44827,ARAP1,SMAD4
44828,ARAP1,SNW1
44829,ARAP1,SORBS3
44830,ARAP1,TAB1
44831,ARAP1,TES
44832,ARAP1,TP53BP1
44833,ARAP1,TRIM25
44834,ARAP1,UBASH3B
44835,ARAP1,UBXN6
44836,ARAP1,VCAM1
44837,ARAP1,WAPAL
44838,ARAP1,XRCC6
44839,ARAP1,NSP2
45106,ACAP1,AKT1
45107,ACAP1,ARF6
45108,ACAP1,BOP1
45109,ACAP1,FCHSD2
45110,ACAP1,GRB2
45111,ACAP1,HDAC6
45112,ACAP1,IFFO1
45113,ACAP1,ITGB1
45114,ACAP1,MEPCE
45115,ACAP1,NEBL
45116,ACAP1,RAB11FIP3
45117,ACAP1,RABGAP1L
45118,ACAP1,SH3RF1
45119,ACAP1,UQCRB
46000,BRAF,AI314180
46001,BRAF,AKAP8L
46002,BRAF,AKT1
46003,BRAF,ALDOA
46004,BRAF,AP2B1
46005,BRAF,ARAF
46006,BRAF,ARMCX3
46007,BRAF,ATAD3A
46008,BRAF,ATAD3B
46009,BRAF,ATP5A1
46010,BRAF,AURKA
46011,BRAF,AKAP8
46012,BRAF,AKT1
46013,BRAF,ANXA2
46014,BRAF,ANXA5
46015,BRAF,ARAF
46016,BRAF,ATAD3A
46017,BRAF,BAD
46018,BRAF,BRAP
46019,BRAF,BRCA2
46020,BRAF,BAD
46021,BRAF,BRAF
46022,BRAF,BRAP
46023,BRAF,CARD11
46024,BRAF,CCDC88A
46025,BRAF,CCT7
46026,BRAF,CDC37
46027,BRAF,COPA
46028,BRAF,COPE
46029,BRAF,CPNE3
46030,BRAF,CRBN
46031,BRAF,CSNK2B
46032,BRAF,CTSB
46033,BRAF,CTSV
46034,BRAF,CYLD
46035,BRAF,CDC37
46036,BRAF,CDK1
46037,BRAF,CDK2
46038,BRAF,COPA
46039,BRAF,CPNE3
46040,BRAF,CSNK2B
46041,BRAF,DNAJA1
46042,BRAF,DNAJB11
46043,BRAF,DNAJB6
46044,BRAF,DNAJC11
46045,BRAF,DNAJC13
46046,BRAF,DNAJC15
46047,BRAF,DOCK7
46048,BRAF,DSP
46049,BRAF,DYNC1LI1
46050,BRAF,DNAJA1
46051,BRAF,DNAJB11
46052,BRAF,DNAJB12
46053,BRAF,DNAJC13
46054,BRAF,DOCK1
46055,BRAF,DOCK7
46056,BRAF,EGFR
46057,BRAF,EIF3F
46058,BRAF,EPRS
46059,BRAF,EED
46060,BRAF,EIF5
46061,BRAF,FAR1
46062,BRAF,FARSA
46063,BRAF,FASN
46064,BRAF,FBP1
46065,BRAF,FBXW7
46066,BRAF,FGFR2
46067,BRAF,FKBP5
46068,BRAF,FKBPL
46069,BRAF,FNIP1
46070,BRAF,FNIP2
46071,BRAF,FNTA
46072,BRAF,FANCD2
46073,BRAF,FMNL3
46074,BRAF,G3BP2
46075,BRAF,GNAI2
46076,BRAF,GNAS
46077,BRAF,GNAI2
46078,BRAF,GNAI3
46079,BRAF,GNAS
46080,BRAF,GPI1
46081,BRAF,GRAMD4
46082,BRAF,HDAC2
46083,BRAF,HPX
46084,BRAF,HRAS
46085,BRAF,HSD11B2
46086,BRAF,HSD17B3
46087,BRAF,HSP90AA1
46088,BRAF,HSP90AB1
46089,BRAF,HSP90AB3P
46090,BRAF,HSP90B1
46091,BRAF,HSPA1A
46092,BRAF,HSPA4
46093,BRAF,HSPA4L
46094,BRAF,HSPA5
46095,BRAF,HSPA6
46096,BRAF,HSPA8
46097,BRAF,HSPA9
46098,BRAF,HSPB1
46099,BRAF,HRAS
46100,BRAF,HSD11B2
46101,BRAF,HSP90AA1
46102,BRAF,HSP90B1
46103,BRAF,HSPA4
46104,BRAF,HSPA5
46105,BRAF,HSPA8
46106,BRAF,HSPA9
46107,BRAF,IGF1R
46108,BRAF,IQGAP1
46109,BRAF,ITCH
46110,BRAF,IQGAP1
46111,BRAF,IQGAP3
46112,BRAF,JTB
46113,BRAF,JUP
46114,BRAF,KCNC4
46115,BRAF,KIAA0141
